"","Sacramento St.","7","25","21.9"
"335","Longwood","7","26","21.2"
"336","Charlotte","6","23","20.7"
"337","CSUN","6","24","20.0"
"","American","6","24","20.0"
"339","Houston Baptist","6","25","19.4"
"","Marist","6","25","19.4"
"341","Pepperdine","6","26","18.8"
"","Maine","6","26","18.8"
"343","Northern Ariz.","5","27","15.6"
"","Coppin St.","5","27","15.6"
"345","Northwestern St.","4","25","13.8"
"346","San Jose St.","4","26","13.3"
"347","Mississippi Val.","4","28","12.5"
"","Delaware St.","4","28","12.5"
"349","Alabama A&M","3","28","9.7"
"","Bryant","3","28","9.7"
"351","Chicago St.","3","29","9.4"
