"243","Appalachian St.","12","17","41.4"
"244","Boston College","13","19","40.6"
"","Marquette","13","19","40.6"
"","Samford","13","19","40.6"
"","Navy","13","19","40.6"
"","Mississippi St.","13","19","40.6"
"","Houston","13","19","40.6"
"","Wake Forest","13","19","40.6"
"","Texas Tech","13","19","40.6"
"","Miami (OH)","13","19","40.6"
"253","Denver","12","18","40.0"
"","LIU Brooklyn","12","18","40.0"
"","Tennessee Tech","12","18","40.0"
"","UCF","12","18","40.0"
"257","Georgia Tech","12","19","38.7"
"","Pacific","12","19","38.7"
"","Duquesne","12","19","38.7"
"","Jacksonville St.","12","19","38.7"
"261","Arkansas St.","11","18","37.9"
"","New Orleans","11","18","37.9"
"263","Ark.-Pine Bluff","12","20","37.5"
"","Towson","12","20","37.5"
"","Rice","12","20","37.5"
"","Southern California","12","20","37.5"
"","DePaul","12","20","37.5"
"268","The Citadel","11","19","36.7"
"","Drexel","11","19","36.7"
"","VMI","11","19","36.7"
"","Utah Valley","11","19","36.7"
"","Loyola Maryland","11","19","36.7"
"273","Southern Ill.","12","21","36.4"
"","South Alabama","12","21","36.4"
"275","Wright St.","11","20","35.5"
"","Missouri St.","11","20","35.5"
"","Siena","11","20","35.5"
"278","Southern Utah","10","19","34.5"
"","Troy","10","19","34.5"
"","Nicholls St.","10","19","34.5"
"281","Saint Louis","11","21","34.4"
"","Youngstown St.","11","21","34.4"
"","Jackson St.","11","21","34.4"
"","Bethune-Cookman","11","21","34.4"
"","Marshall","11","21","34.4"
"286","Furman","11","22","33.3"
"","UNC Greensboro","11","22","33.3"
"","Virginia Tech","11","22","33.3"
"","South Carolina St.","11","22","33.3"
"","Ohio","10","20","33.3"
"","Delaware","10","20","33.3"
"","Wagner","10","20","33.3"
"293","Longwood","11","23","32.4"
"294","Fordham","10","21","32.3"
"","UTRGV","10","21","32.3"
"","IUPUI","10","21","32.3"
"297","Penn","9","19","32.1"
"298","Jacksonville","10","22","31.3"
"","Rutgers","10","22","31.3"
"","Presbyterian","10","22","31.3"
"","Campbell","10","22","31.3"
"","Kennesaw St.","10","22","31.3"
"303","Fla. Atlantic","9","20","31.0"
"","Southern Miss.","9","20","31.0"
"","Alabama A&M","9","20","31.0"
"306","UIC","10","24","29.4"
"307","George Mason","9","22","29.0"
"","Stetson","9","22","29.0"
"","Nevada","9","22","29.0"
"","Savannah St.","9","22","29.0"
"","Cal St. Fullerton","9","22","29.0"
"","Drake","9","22","29.0"
"313","Western Ill.","8","20","28.6"
"314","Southeastern La.","9","23","28.1"
"","South Fla.","9","23","28.1"
"","Missouri","9","23","28.1"
"","N.C. A&T","9","23","28.1"
"318","Fairleigh Dickinson","8","21","27.6"
"319","CSUN","9","24","27.3"
"","Bradley","9","24","27.3"
"","Col. of Charleston","9","24","27.3"
"322","Austin Peay","8","22","26.7"
"","North Dakota","8","22","26.7"
"","Niagara","8","22","26.7"
"325","Coppin St.","8","23","25.8"
"","Loyola Marymount","8","23","25.8"
"327","Chicago St.","8","24","25.0"
"328","Ball St.","7","23","23.3"
"","Montana St.","7","23","23.3"
"","Idaho St.","7","23","23.3"
"331","Fairfield","7","24","22.6"
"","Morgan St.","7","24","22.6"
"","Liberty","7","24","22.6"
"334","Marist","7","25","21.9"
"335","Alcorn","6","26","18.8"
"","Mississippi Val.","6","26","18.8"
"","Binghamton","6","26","18.8"
"338","Tennessee St.","5","26","16.1"
"","Central Conn. St.","5","26","16.1"
"340","UMBC","4","26","13.3"
"341","Maine","3","27","10.0"
"342","Central Ark.","2","27","6.9"
"","Florida A&M","2","27","6.9"
"","Grambling","2","27","6.9"
"345","San Jose St.","2","28","6.7"
Reclassifying
"NR","Incarnate Word","18","11","62.1"
"NR","Grand Canyon","17","14","54.8"
"NR","Northern Ky.","13","17","43.3"
"NR","UMass Lowell","12","17","41.4"
"NR","Omaha","12","17","41.4"
"NR","Abilene Christian","10","21","32.3"
