"79","Southern California","33","21-12","2668","80.8","2467","74.8","6.1"
"80","Northwestern","32","20-12","2304","72.0","2111","66.0","6.0"
"81","Iona","32","22-10","2547","79.6","2357","73.7","5.9"
"82","William & Mary","31","20-11","2384","76.9","2205","71.1","5.8"
"83","Florida","34","20-14","2526","74.3","2331","68.6","5.7"
"84","Bucknell","30","17-13","2368","78.9","2198","73.3","5.7"
"85","Northern Ill.","33","21-12","2400","72.7","2215","67.1","5.6"
"86","Montana","32","21-11","2318","72.4","2146","67.1","5.4"
"87","Colorado","33","22-11","2509","76.0","2333","70.7","5.3"
"88","Hofstra","33","24-9","2601","78.8","2427","73.5","5.3"
"89","UC Irvine","34","25-9","2417","71.1","2240","65.9","5.2"
"90","Clemson","31","17-14","2159","69.6","1999","64.5","5.2"
"91","Notre Dame","32","21-11","2423","75.7","2259","70.6","5.1"
"92","Morehead St.","32","20-12","2327","72.7","2164","67.6","5.1"
"93","UNI","34","22-12","2312","68.0","2139","62.9","5.1"
"94","Eastern Wash.","32","17-15","2620","81.9","2460","76.9","5.0"
"95","St. Bonaventure","30","22-8","2334","77.8","2185","72.8","5.0"
"96","Siena","34","21-13","2659","78.2","2492","73.3","4.9"
"97","Fresno St.","34","25-9","2561","75.3","2395","70.4","4.9"
"98","Furman","34","19-15","2415","71.0","2253","66.3","4.8"
"99","North Florida","34","22-12","2865","84.3","2704","79.5","4.7"
"100","North Dakota St.","32","20-12","2212","69.1","2062","64.4","4.7"
"101","UNLV","33","18-15","2581","78.2","2427","73.5","4.7"
"102","Towson","32","20-12","2286","71.4","2137","66.8","4.7"
"103","Rhode Island","32","17-15","2220","69.4","2072","64.8","4.6"
"104","Green Bay","35","23-12","2948","84.2","2788","79.7","4.6"
"105","Vermont","34","21-13","2550","75.0","2397","70.5","4.5"
"","A&M-Corpus Christi","32","25-7","2356","73.6","2212","69.1","4.5"
"","Syracuse","32","19-13","2247","70.2","2103","65.7","4.5"
"108","Florida St.","33","20-13","2583","78.3","2435","73.8","4.5"
"109","Belmont","31","20-11","2554","82.4","2417","78.0","4.4"
"","Tennessee St.","31","20-11","2271","73.3","2134","68.8","4.4"
"111","Middle Tenn.","33","24-9","2399","72.7","2254","68.3","4.4"
"112","Tulsa","31","20-11","2294","74.0","2160","69.7","4.3"
"113","Wisconsin","32","20-12","2204","68.9","2066","64.6","4.3"
"114","Purdue Fort Wayne","33","24-9","2646","80.2","2506","75.9","4.2"
"","Providence","33","23-10","2441","74.0","2301","69.7","4.2"
"","Ball St.","33","20-13","2329","70.6","2189","66.3","4.2"
"117","ETSU","34","23-11","2644","77.8","2500","73.5","4.2"
"118","Southern Ill.","32","22-10","2360","73.8","2229","69.7","4.1"
"119","UC Santa Barbara","31","18-13","2216","71.5","2092","67.5","4.0"
"120","Ohio","32","21-11","2508","78.4","2383","74.5","3.9"
"121","Southern U.","34","22-12","2479","72.9","2347","69.0","3.9"
"122","Idaho","33","21-12","2309","70.0","2183","66.2","3.8"
"123","Omaha","31","18-13","2617","84.4","2499","80.6","3.8"
"124","Murray St.","31","17-14","2210","71.3","2093","67.5","3.8"
"125","Sam Houston St.","34","18-16","2551","75.0","2427","71.4","3.6"
"126","Washington","33","19-14","2775","84.1","2655","80.5","3.6"
"127","Arkansas","32","16-16","2501","78.2","2390","74.7","3.5"
"","North Dakota","32","17-15","2388","74.6","2277","71.2","3.5"
"129","Col. of Charleston","31","17-14","2028","65.4","1921","62.0","3.5"
"130","Texas","32","20-12","2283","71.3","2178","68.1","3.3"
"131","La.-Monroe","34","20-14","2471","72.7","2360","69.4","3.3"
"","Nebraska","34","16-18","2456","72.2","2345","69.0","3.3"
"133","Jackson St.","35","20-15","2401","68.6","2290","65.4","3.2"
"134","Mercer","34","19-15","2446","71.9","2339","68.8","3.1"
"135","Ole Miss","32","20-12","2405","75.2","2306","72.1","3.1"
"136","Tennessee Tech","30","19-11","2357","78.6","2265","75.5","3.1"
"137","Central Mich.","32","17-15","2422","75.7","2325","72.7","3.0"
"138","Nevada","32","19-13","2383","74.5","2287","71.5","3.0"
"139","Navy","33","19-14","2230","67.6","2135","64.7","2.9"
"140","Eastern Mich.","33","18-15","2553","77.4","2460","74.5","2.8"
"141","Wright St.","35","22-13","2399","68.5","2303","65.8","2.7"
"142","Richmond","32","16-16","2450","76.6","2363","73.8","2.7"
"143","Fordham","30","17-13","2140","71.3","2059","68.6","2.7"
"144","New Mexico","32","17-15","2432","76.0","2348","73.4","2.6"
"145","Ohio St.","34","21-13","2396","70.5","2307","67.9","2.6"
"146","Texas Tech","31","19-12","2244","72.4","2165","69.8","2.5"
"147","UTEP","33","19-14","2554","77.4","2471","74.9","2.5"
"","Kansas St.","33","17-16","2334","70.7","2251","68.2","2.5"
"149","Virginia Tech","33","19-14","2461","74.6","2379","72.1","2.5"
"150","Army West Point","32","19-13","2474","77.3","2395","74.8","2.5"
"151","Buffalo","34","20-14","2637","77.6","2555","75.1","2.4"
"152","Texas Southern","33","18-15","2403","72.8","2329","70.6","2.2"
"153","Pepperdine","31","18-13","2277","73.5","2208","71.2","2.2"
"154","Colorado St.","34","18-16","2700","79.4","2626","77.2","2.2"
"155","Mississippi St.","31","14-17","2323","74.9","2256","72.8","2.2"
"156","Georgia Tech","33","19-14","2415","73.2","2345","71.1","2.1"
"157","Oregon St.","31","19-12","2234","72.1","2169","70.0","2.1"
"158","Marquette","33","20-13","2517","76.3","2448","74.2","2.1"
"159","Utah St.","31","16-15","2274","73.4","2217","71.5","1.8"
"160","Georgetown","33","15-18","2430","73.6","2370","71.8","1.8"
"","UT Martin","33","19-14","2398","72.7","2338","70.8","1.8"
