"","Norfolk St.","21","13","61.8"
"","San Diego St.","21","13","61.8"
"100","Penn","19","12","61.3"
"101","Campbell","20","13","60.6"
"","Clemson","20","13","60.6"
"","Grand Canyon","20","13","60.6"
"","Lamar University","20","13","60.6"
"","Louisville","20","13","60.6"
"","Louisiana Tech","20","13","60.6"
"","Seton Hall","20","13","60.6"
"","Syracuse","20","13","60.6"
"","TCU","20","13","60.6"
"110","Wright St.","21","14","60.0"
"","Winthrop","18","12","60.0"
"112","Baylor","19","13","59.4"
"","BYU","19","13","59.4"
"","FIU","19","13","59.4"
"","Georgetown","19","13","59.4"
"","Louisiana","19","13","59.4"
"","New Orleans","19","13","59.4"
"","N.C. A&T","19","13","59.4"
"","Oklahoma","19","13","59.4"
"","South Fla.","19","13","59.4"
"","Duquesne","19","13","59.4"
"122","UAB","20","14","58.8"
"","Bradley","20","14","58.8"
"","Western Ky.","20","14","58.8"
"","Marshall","20","14","58.8"
"","Loyola Chicago","20","14","58.8"
"127","San Diego","21","15","58.3"
"128","Oregon St.","18","13","58.1"
"","Hawaii","18","13","58.1"
"130","Creighton","19","14","57.6"
"","Wichita St.","19","14","57.6"
"","Ohio St.","19","14","57.6"
"133","Princeton","16","12","57.1"
"134","Seattle U","18","14","56.3"
"","Tulsa","18","14","56.3"
"136","Florida","19","15","55.9"
"137","UNLV","17","14","54.8"
"","Utah","17","14","54.8"
"139","Hartford","18","15","54.5"
"","Purdue Fort Wayne","18","15","54.5"
"","Indiana","18","15","54.5"
"","Weber St.","18","15","54.5"
"","Xavier","18","15","54.5"
"","N.C. Central","18","15","54.5"
"","La.-Monroe","18","15","54.5"
"","North Dakota St.","18","15","54.5"
"","Presbyterian","18","15","54.5"
"","Rhode Island","18","15","54.5"
"","Saint Francis (PA)","18","15","54.5"
"","George Mason","18","15","54.5"
"","Alabama","18","15","54.5"
"","Arkansas","18","15","54.5"
"153","UTRGV","19","16","54.3"
"154","Charleston So.","17","15","53.1"
"","Fla. Atlantic","17","15","53.1"
"","St. Francis Brooklyn","17","15","53.1"
"","Southern Ill.","17","15","53.1"
"","UTSA","17","15","53.1"
"","Arizona","17","15","53.1"
"","Iona","17","15","53.1"
"161","Nebraska","18","16","52.9"
"","St. Bonaventure","18","16","52.9"
"","Robert Morris","18","16","52.9"
"","Providence","18","16","52.9"
"165","CSU Bakersfield","16","15","51.6"
"","Santa Clara","16","15","51.6"
"","Rider","16","15","51.6"
"","Quinnipiac","16","15","51.6"
"","High Point","16","15","51.6"
"170","Illinois St.","17","16","51.5"
"","Delaware","17","16","51.5"
"","Green Bay","17","16","51.5"
"","Southeastern La.","17","16","51.5"
"","UT Arlington","17","16","51.5"
"","Akron","17","16","51.5"
"","Texas","17","16","51.5"
"","Howard","17","16","51.5"
"","Siena","17","16","51.5"
"","Grambling","17","16","51.5"
"","UCLA","17","16","51.5"
"","Samford","17","16","51.5"
"182","Northern Ill.","17","17","50.0"
"","South Alabama","17","17","50.0"
"","UIC","16","16","50.0"
"","LIU Brooklyn","16","16","50.0"
"","Portland St.","16","16","50.0"
"","Butler","16","16","50.0"
"","Missouri St.","16","16","50.0"
"","South Carolina","16","16","50.0"
"","Southern Utah","16","16","50.0"
"","American","15","15","50.0"
"","DePaul","15","15","50.0"
"193","Southern California","16","17","48.5"
"","Holy Cross","16","17","48.5"
"","Oakland","16","17","48.5"
"","North Florida","16","17","48.5"
"","Ball St.","16","17","48.5"
"","IUPUI","16","17","48.5"
"","Cal St. Fullerton","16","17","48.5"
"","UConn","16","17","48.5"
"201","Sacramento St.","15","16","48.4"
"","Cornell","15","16","48.4"
"","Stanford","15","16","48.4"
"","Hampton","15","16","48.4"
"","Coastal Caro.","15","16","48.4"
"","Indiana St.","15","16","48.4"
"207","Eastern Wash.","16","18","47.1"
"","Pepperdine","16","18","47.1"
"","UNI","16","18","47.1"
"210","Canisius","15","17","46.9"
"","Longwood","15","17","46.9"
"","Eastern Mich.","15","17","46.9"
"","UMass Lowell","15","17","46.9"
"","Miami (OH)","15","17","46.9"
"","Missouri","15","17","46.9"
"","Montana St.","15","17","46.9"
"","Sacred Heart","15","17","46.9"
"","SMU","15","17","46.9"
"219","SFA","14","16","46.7"
"220","Valparaiso","15","18","45.5"
"","Boston U.","15","18","45.5"
"222","Bethune-Cookman","14","17","45.2"
"","Rutgers","14","17","45.2"
"","William & Mary","14","17","45.2"
"","Nicholls St.","14","17","45.2"
"","Ohio","14","17","45.2"
"","Boston College","14","17","45.2"
"228","Long Beach St.","15","19","44.1"
"229","Air Force","14","18","43.8"
"","Georgia Tech","14","18","43.8"
"","Eastern Ill.","14","18","43.8"
"","New Mexico","14","18","43.8"
"","FGCU","14","18","43.8"
"","Miami (FL)","14","18","43.8"
"","A&M-Corpus Christi","14","18","43.8"
"","Pacific","14","18","43.8"
"","Penn St.","14","18","43.8"
"","Texas A&M","14","18","43.8"
"239","South Dakota","13","17","43.3"
"","Wagner","13","17","43.3"
"241","Central Ark.","14","19","42.4"
"","James Madison","14","19","42.4"
"","Saint Joseph's","14","19","42.4"
"","Pittsburgh","14","19","42.4"
"","Notre Dame","14","19","42.4"
"246","Eastern Ky.","13","18","41.9"
"247","West Virginia","14","20","41.2"
"248","Army West Point","13","19","40.6"
"","Arkansas St.","13","19","40.6"
"","Ark.-Pine Bluff","13","19","40.6"
"","Rice","13","19","40.6"
"","Northwestern","13","19","40.6"
"","Niagara","13","19","40.6"
"","Drexel","13","19","40.6"
"","Jackson St.","13","19","40.6"
"256","Monmouth","14","21","40.0"
"","Houston Baptist","12","18","40.0"
"","North Dakota","12","18","40.0"
"","Troy","12","18","40.0"
"","The Citadel","12","18","40.0"
"261","Boise St.","13","20","39.4"
"","Richmond","13","20","39.4"
"","Morehead St.","13","20","39.4"
"264","Alabama St.","12","19","38.7"
"","Florida A&M","12","19","38.7"
"","UT Martin","12","19","38.7"
"","Navy","12","19","38.7"
"","Marist","12","19","38.7"
"269","CSUN","13","21","38.2"
"270","Albany (NY)","12","20","37.5"
"","Colorado St.","12","20","37.5"
"","Fordham","12","20","37.5"
"","Chattanooga","12","20","37.5"
"","Youngstown St.","12","20","37.5"
"","Oklahoma St.","12","20","37.5"
"","Jacksonville","12","20","37.5"
"277","Idaho St.","11","19","36.7"
"","Dartmouth","11","19","36.7"
"279","Illinois","12","21","36.4"
"280","Columbia","10","18","35.7"
"281","Central Conn. St.","11","20","35.5"
"","Savannah St.","11","20","35.5"
"","Wake Forest","11","20","35.5"
"","Mercer","11","20","35.5"
"","Northwestern St.","11","20","35.5"
"","UC Davis","11","20","35.5"
"","Detroit Mercy","11","20","35.5"
"288","Appalachian St.","11","21","34.4"
"","Georgia","11","21","34.4"
"","Elon","11","21","34.4"
"","Evansville","11","21","34.4"
"","VMI","11","21","34.4"
"","Oral Roberts","11","21","34.4"
"","Loyola Maryland","11","21","34.4"
"","Manhattan","11","21","34.4"
"","Massachusetts","11","21","34.4"
"","Middle Tenn.","11","21","34.4"
"","UMKC","11","21","34.4"
"","Washington St.","11","21","34.4"
"300","Lafayette","10","20","33.3"
"","Bryant","10","20","33.3"
"302","Alcorn","10","21","32.3"
"","Little Rock","10","21","32.3"
"","La Salle","10","21","32.3"
"","Cleveland St.","10","21","32.3"
"","SIUE","10","21","32.3"
"","Western Ill.","10","21","32.3"
"","Northern Ariz.","10","21","32.3"
"","Southeast Mo. St.","10","21","32.3"
"","East Carolina","10","21","32.3"
"311","Towson","10","22","31.3"
"","Saint Peter's","10","22","31.3"
"313","UNCW","10","23","30.3"
"","UC Riverside","10","23","30.3"
"","Binghamton","10","23","30.3"
"316","Tennessee St.","9","21","30.0"
"","Morgan St.","9","21","30.0"
"318","Fairfield","9","22","29.0"
"","Mt. St. Mary's","9","22","29.0"
"","McNeese","9","22","29.0"
"","Milwaukee","9","22","29.0"
"322","Vanderbilt","9","23","28.1"
"323","Charlotte","8","21","27.6"
"","UTEP","8","21","27.6"
"325","George Washington","9","24","27.3"
"326","Denver","8","22","26.7"
"327","California","8","23","25.8"
"","Tennessee Tech","8","23","25.8"
"329","Wyoming","8","24","25.0"
"","Western Mich.","8","24","25.0"
"331","Coppin St.","8","25","24.2"
"332","South Carolina St.","8","26","23.5"
"333","Stetson","7","24","22.6"
"334","Western Caro.","7","25","21.9"
"","Southern U.","7","25","21.9"
"","Portland","7","25","21.9"
"","UMES","7","25","21.9"
"338","Cal Poly","6","23","20.7"
"339","Incarnate Word","6","25","19.4"
"","Delaware St.","6","25","19.4"
"341","Kennesaw St.","6","26","18.8"
"","USC Upstate","6","26","18.8"
"","Mississippi Val.","6","26","18.8"
"344","New Hampshire","5","24","17.2"
"345","Alabama A&M","5","27","15.6"
"","Maine","5","27","15.6"
"","Idaho","5","27","15.6"
"348","UNC Asheville","4","27","12.9"
"","Tulane","4","27","12.9"
"","San Jose St.","4","27","12.9"
"351","Chicago St.","3","29","9.4"
Reclassifying
"NR","California Baptist","16","14","53.3"
"NR","North Ala.","10","22","31.3"
